FECHA;cm_nivel;horas_sol;lluvia;evaporacion;max_temp;min_temp
25/05/2020;12;9.6;;9.3;27.0;16.0
26/05/2020;11;11.6;;9.35;24.0;16.0
27/05/2020;11;10.2;;9.35;25.0;17.0
28/05/2020;9;9.2;;8.7;26.0;17.0
29/05/2020;9;10.7;;8.35;28.0;14.0
30/05/2020;8;11;;8.75;25.0;15.0
31/05/2020;8;0.6;1.5;10.9;25.0;17.0
01/06/2020;7;8.6;0.0;0.9;27.0;12.0
02/06/2020;7;5.9;0.0;7.9;28.0;14.0
03/06/2020;7;12;0.0;6.4;28.0;14.0
04/06/2020;7;6.7;0.0;8.5;23.0;17.0
05/06/2020;6;9.1;0.0;4.3;27.0;17.0
06/06/2020;5;11.4;0.0;6.5;29.0;15.0
07/06/2020;5;10;0.0;8.85;24.0;18.0
08/06/2020;4;12.1;0.0;9.2;23.0;16.0
09/06/2020;3;11.4;0.0;7.05;26.0;12.0
10/06/2020;2;9;0.0;8.1;28.0;13.0
11/06/2020;0;11.7;0.0;6.8;23.0;13.0
12/06/2020;0;3.1;0.0;9.5;21.0;15.0
13/06/2020;-1;11;0.0;5.35;23.0;13.0
14/06/2020;-2;11.4;0.0;7.45;25.0;12.0
15/06/2020;-3;9.3;0.0;6.75;27.0;12.0
16/06/2020;-3;10.8;0.0;7.45;26.0;16.0
17/06/2020;-4;10.4;0.0;11.65;27.0;16.0
18/06/2020;-4;10.3;0.0;6.25;28.0;15.0
19/06/2020;-5;9.5;0.0;9.45;29.0;14.0
20/06/2020;-5;10;0.0;7.2;32.0;15.0
21/06/2020;-5;11.4;0.0;9.5;35.0;16.0
22/06/2020;-5;11.6;0.0;9.1;33.0;18.0
23/06/2020;-5;9.1;0.0;11.85;33.0;23.0
24/06/2020;-5;8.6;0.0;10.55;33.0;18.0
25/06/2020;-5;11;0.0;9.7;33.0;18.0
26/06/2020;-6;6;0.0;8.2;32.0;17.0
27/06/2020;-6;12;0.0;8.5;32.0;16.0
28/06/2020;-6;11.1;0.0;8.5;35.0;15.0
29/06/2020;-6;11.5;0.0;10.05;35.0;20.0
30/06/2020;-8;5.7;0.0;11.3;35.0;20.0
01/07/2020;-8;7.8;0;9.85;35.0;18.0
02/07/2020;-8;11.7;0;9.1;32.0;18.0
03/07/2020;-9;11.1;0;10.2;34.0;17.0
04/07/2020;-10;8.7;0;7.55;32.0;19.0
05/07/2020;-10;8.9;0;9.75;32.0;21.0
06/07/2020;-10;11.1;0;11.15;39.0;19.0
07/07/2020;-10;7.1;0;10.2;40.0;20.0
08/07/2020;-10;3.1;0;10.75;33.0;24.0
09/07/2020;-10;10;0;10.6;32.0;19.0
10/07/2020;-11;9.3;0;8.8;36.0;16.0
11/07/2020;-11;4.7;0;9;28.0;20.0
12/07/2020;-12;9.1;0;9.4;32.0;23.0
13/07/2020;-12;7.8;0;7.5;35.0;20.0
14/07/2020;-12;6.4;0;9.95;33.0;23.0
15/07/2020;-12;9.1;0;9.7;30.0;22.0
16/07/2020;-13;11;0;10.6;32.0;22.0
17/07/2020;-13;9.7;0;11.7;32.0;23.0
18/07/2020;-14;9.8;0;10.6;32.0;20.0
19/07/2020;-14;9.6;0;9.05;36.0;20.0
20/07/2020;-14;7.4;0;9.05;34.0;22.0
21/07/2020;-14;10.2;0;10.4;35.0;19.0
22/07/2020;-14;7.2;0;10.3;32.0;20.0
23/07/2020;-15;9.9;0;6.9;36.0;20.0
24/07/2020;-15;9.2;0;9.45;38.0;21.0
25/07/2020;-15;9.8;0;9.55;36.0;21.0
26/07/2020;-15;10.5;0;10.5;39.0;20.0
27/07/2020;-15;9.2;0;10.8;37.0;25.0
28/07/2020;-15;10.7;0;10.3;37.0;20.0
29/07/2020;-15;10.2;0;9.2;36.0;21.0
30/07/2020;-15;10.1;0;10;35.0;23.0
31/07/2020;-15;4;0;9;39.0;21.0
01/08/2020;-15;7.2;0;7.25;39.0;22.0
02/08/2020;-16;6.9;0;10.3;38.0;20.0
03/08/2020;-16;9;0;10.5;39.0;21.0
04/08/2020;-16;9.6;0;10.6;32.0;18.0
05/08/2020;-16;9.6;0;8.25;33.0;22.0
06/08/2020;-16;9.7;0;11.45;33.0;24.0
07/08/2020;-18;9.9;0;11.1;34.0;22.0
08/08/2020;-18;8.3;0;10.3;36.0;23.0
09/08/2020;-18;7;0;10.4;37.0;20.0
10/08/2020;-18;2.7;0;4.85;33.0;21.0
11/08/2020;-18;6.4;0;4.9;32.0;22.0
12/08/2020;-19;9.3;0;5.2;32.0;16.0
13/08/2020;-19;10.2;0;7.6;32.0;18.0
14/08/2020;-19;10.5;0;7.3;32.0;20.0
15/08/2020;-19;10.5;0;8.6;32.0;18.0
16/08/2020;-19;10.7;0;8.4;29.0;16.0
17/08/2020;-19;10.9;0;8.1;31.0;15.0
18/08/2020;-19;11;0;7.2;34.0;17.0
19/08/2020;-19;10.8;0;7.85;36.0;18.0
20/08/2020;-20;10.3;0;9.15;36.0;18.0
21/08/2020;-20;10.7;0;7.75;35.0;15.0
22/08/2020;-20;10.5;0;8.5;35.0;16.0
23/08/2020;-20;10.5;0;8;35.0;18.0
24/08/2020;-21;10.3;0;8.1;32.0;21.0
25/08/2020;-21;10.3;0;7.6;34.0;21.0
26/08/2020;-21;9.1;0;8.2;39.0;19.0
27/08/2020;-21;9.1;0;8.25;39.0;20.0
28/08/2020;-21;10;0;10.1;32.0;20.0
29/08/2020;-21;10;0;10.15;26.0;17.0
30/08/2020;-22;7.9;0;7.8;28.0;14.0
31/08/2020;-23;9.5;0;5.4;27.0;17.0
01/09/2020;-23;4.8;0.0;4.2;29.0;15.0
02/09/2020;-23;10;0.0;3.65;29.0;14.0
03/09/2020;-24;10;0.0;6.35;28.0;19.0
04/09/2020;-24;10;0.0;8.1;29.0;19.0
05/09/2020;-25;10;0.0;8.7;29.0;20.0
06/09/2020;-25;10;0.0;7.65;29.0;20.0
07/09/2020;-25;9.5;0.0;7;33.0;16.0
08/09/2020;-25;9.5;0.0;7.55;26.0;21.0
09/09/2020;-25;9.9;0.0;6.5;29.0;18.0
10/09/2020;-26;9.2;0.0;7.4;29.0;16.0
11/09/2020;-26;7.9;0.0;7.1;32.0;16.0
12/09/2020;-26;8.1;0.0;7.1;31.0;16.0
13/09/2020;-27;4.4;0.0;8.8;28.0;22.0
14/09/2020;-27;4.1;0.0;7.8;28.0;22.0
15/09/2020;-27;8.5;0.0;4.9;29.0;17.0
16/09/2020;-28;5;0.0;6;29.0;15.0
17/09/2020;-28;1.7;0.0;6.65;28.0;22.0
18/09/2020;-28;7.5;0.0;5.85;25.0;19.0
19/09/2020;-28;3;0.0;5.25;24.0;15.0
20/09/2020;-29;6.8;0.0;2.25;24.0;12.0
21/09/2020;-29;6.3;0.0;4.25;27.0;12.0
22/09/2020;-29;7.8;0.0;5.05;28.0;13.0
23/09/2020;-29;7;0.0;5.2;26.0;13.0
24/09/2020;-29;5.8;0.0;4.9;28.0;16.0
25/09/2020;-30;8.3;0.0;5.7;23.0;17.0
26/09/2020;-30;8.6;0.0;6.05;24.0;9.0
27/09/2020;-30;8.4;0.0;5.5;24.0;15.0
28/09/2020;-30;9;0.0;4.75;28.0;9.0
29/09/2020;-30;8.9;0.0;5.4;28.0;11.0
30/09/2020;-32;4.8;0.0;5.2;28.0;14.0
01/10/2020;-32;8.2;;4.5;28.0;12.0
02/10/2020;-32;1.1;5.1;5.05;20.0;12.0
03/10/2020;-32;9.1;;1.9;17.0;8.0
04/10/2020;-32;8.4;;4.2;21.0;7.0
05/10/2020;-32;8.4;;3.55;21.0;11.0
06/10/2020;-33;8.9;;4.3;25.0;8.0
07/10/2020;-33;9;;3.3;31.0;8.0
08/10/2020;-33;9;;6.2;27.0;16.0
09/10/2020;-33;5.8;;6;28.0;14.0
10/10/2020;-33;7.2;10.8;3.1;27.0;12.0
11/10/2020;-33;7.4;0.3;4.5;27.0;9.0
12/10/2020;-33;8.7;9;4.3;24.0;7.0
13/10/2020;-33;9;5.5;4.1;25.0;4.0
14/10/2020;-33;8.8;;3.5;20.0;10.0
15/10/2020;-33;9;;4.4;20.0;5.0
16/10/2020;-33;9;;3.5;21.0;5.0
17/10/2020;-33;8.8;;3.3;22.0;5.0
18/10/2020;-33;9.1;;3.3;22.0;5.0
19/10/2020;-34;5.6;;5.5;23.0;6.0
20/10/2020;-34;1.2;;5.5;20.0;16.0
21/10/2020;-34;0;;2.1;18.0;15.0
22/10/2020;-31;0.1;;0.3;16.0;13.0
23/10/2020;-16;8;;-0.1;19.0;12.0
24/10/2020;-10;8.2;;1.7;19.0;9.0
25/10/2020;-9;5.8;;1.1;20.0;9.0
26/10/2020;-5;6.9;;3.1;18.0;8.0
27/10/2020;-3;8.2;;2.1;16.0;5.0
28/10/2020;-3;7.9;;1.9;20.0;3.0
29/10/2020;-3;8.2;;1.8;24.0;5.0
30/10/2020;-5;7.6;;3.65;23.0;11.0
31/10/2020;-6;6.9;;3.15;25.0;9.0
01/11/2020;-7;6.9;;2.4;27.0;8.0
02/11/2020;-8;8;;0.4;27.0;8.0
03/11/2020;-8;4.4;;2.4;24.0;7.0
04/11/2020;-10;0;34.5;1.65;26.0;7.0
05/11/2020;26;1.9;;1.5;20.0;14.0
06/11/2020;26;1.4;4.3;1;25.0;12.0
07/11/2020;29;7.7;;3.2;19.0;14.0
08/11/2020;25;6.6;;1.4;20.0;8.0
09/11/2020;23;3.6;0.6;1.7;18.0;8.0
10/11/2020;22;6.8;;1;20.0;7.0
11/11/2020;21;7.5;;1;18.0;7.0
12/11/2020;21;3.2;;1.9;19.0;12.0
13/11/2020;21;2.4;0.9;2.1;20.0;12.0
14/11/2020;21;0;;1.55;20.0;12.0
15/11/2020;23;6.9;;-0.05;24.0;12.0
16/11/2020;22;6.4;;1.6;24.0;10.0
17/11/2020;20;7.2;;1.7;24.0;9.0
18/11/2020;19;6.1;;0.75;20.0;10.0
19/11/2020;19;7;;1.45;20.0;10.0
20/11/2020;17;7.3;;1.2;22.0;9.0
21/11/2020;16;8.1;;1.4;17.0;10.0
22/11/2020;15;8;;2.5;17.0;12.0
23/11/2020;14;7.9;;2.7;16.0;6.0
24/11/2020;11;6.8;;1.55;17.0;10.0
25/11/2020;16;3.3;35.7;1.25;16.0;7.0
26/11/2020;34;0;4.5;3.8;11.0;7.0
27/11/2020;32;0.5;0.4;1.55;11.0;7.0
28/11/2020;31;2.1;1.7;0.45;15.0;8.0
29/11/2020;31;2.7;;0.25;16.0;8.0
30/11/2020;27;5.1;;0.6;17.0;9.0
01/12/2020;27;6.4;;0.9;17.0;5.0
02/12/2020;27;5.5;;0.8;15.0;3.0
03/12/2020;26;5.3;1.1;0.65;15.0;4.0
04/12/2020;30;1.1;4.6;0.5;11.0;5.0
05/12/2020;29;6.2;;-9.75;17.0;4.0
06/12/2020;29;4.2;0.3;0.5;13.0;7.0
07/12/2020;29;0.9;1.5;0.65;13.0;9.0
08/12/2020;31;0;4.6;0.85;12.0;7.0
09/12/2020;31;5;1.3;-0.25;11.0;4.0
10/12/2020;30;0;5.3;0.6;15.0;6.0
11/12/2020;29;0.5;0.2;-1.55;14.0;10.0
12/12/2020;32;3.2;;-0.15;13.0;9.0
13/12/2020;32;2.7;;1.3;17.0;10.0
14/12/2020;31;1.2;0.6;1.3;15.0;10.0
15/12/2020;29;6.7;;-0.3;14.0;8.0
16/12/2020;30;2.2;7.7;1.1;14.0;4.0
17/12/2020;30;3.4;;0.5;14.0;9.0
18/12/2020;29;3.3;;0.45;16.0;9.0
19/12/2020;29;0;1.5;0.75;12.0;7.0
20/12/2020;30;2.3;;0.1;15.0;8.0
21/12/2020;31;4;;0.35;16.0;4.0
22/12/2020;31;8.1;;0.85;17.0;5.0
23/12/2020;30;6.1;;1.25;17.0;4.0
24/12/2020;30;3.3;;0.55;15.0;6.0
25/12/2020;32;2.9;;0.65;14.0;5.0
26/12/2020;35;7.5;;1.15;10.0;1.0
27/12/2020;35;6.6;0.3;1.2;12.0;-1.0
28/12/2020;35;0;2.1;0.7;11.0;2.0
29/12/2020;34;1.7;0.4;-0.55;9.0;3.0
30/12/2020;34;7;;0.35;9.0;-1.0
31/12/2020;33;7;0.8;0.8;9.0;-2.0
01/01/2021;31;3.6;0.3;0.8;7.0;-1.0
02/01/2021;33;7.8;;0.6;7.0;1.0
03/01/2021;32;6.5;;1;8.0;-3.0
04/01/2021;32;6.8;0.3;1.8;8.0;-4.0
05/01/2021;32;2.8;;-0.55;11.0;1.0
06/01/2021;32;1;19.8;0.65;10.0;4.0
07/01/2021;39;0;21.8;1.05;8.0;5.0
08/01/2021;40;0;6.4;0.7;11.0;5.0
09/01/2021;40;7.3;0.3;0.4;7.0;5.0
10/01/2021;39;1.7;0.3;1.1;8.0;0.0
11/01/2021;38;5.1;;0.4;9.0;1.0
12/01/2021;37;7;;0.65;10.0;-2.0
13/01/2021;36;7.1;;0.35;12.0;-2.0
14/01/2021;36;7.2;;0.86;12.0;-2.0
15/01/2021;36;6.5;;0.5;12.0;-3.0
16/01/2021;36;7.3;;0.3;15.0;-2.0
17/01/2021;35;4.9;;1.1;16.0;-2.0
18/01/2021;35;7.4;;0.6;14.0;-1.0
19/01/2021;36;5.1;;0.9;16.0;-1.0
20/01/2021;36;0;14.1;1.2;12.0;0.0
21/01/2021;38;1.2;0.6;0.05;14.0;8.0
22/01/2021;38;6.2;;0.45;14.0;9.0
23/01/2021;39;1.6;0.8;2.4;14.0;9.0
24/01/2021;39;3.2;3.6;0.2;15.0;10.0
25/01/2021;39;1.6;1.4;1.9;15.0;11.0
26/01/2021;39;1;1.6;0.35;15.0;11.0
27/01/2021;39;2;;0.7;17.0;12.0
28/01/2021;39;6.5;0.4;1.05;22.0;6.0
29/01/2021;39;5.7;;1.9;23.0;8.0
30/01/2021;39;2;;-0.05;15.0;7.0
31/01/2021;39;1.3;1.8;1;14.0;9.0
01/02/2021;38;5.1;;1.45;15.0;10.0
02/02/2021;38;4.4;;1.4;16.0;10.0
03/02/2021;38;0.1;;1;16.0;3.0
04/02/2021;38;0.7;;0.85;18.0;8.0
05/02/2021;37;0;2.1;1.5;18.0;9.0
06/02/2021;38;3.5;1.2;0.8;13.0;8.0
07/02/2021;41;1.3;;1.55;11.0;8.0
08/02/2021;41;4.7;;-5.2;13.0;8.0
09/02/2021;40;1.1;0.4;0.7;14.0;7.0
10/02/2021;39;0;8.9;0.12;15.0;7.0
11/02/2021;40;1;;2.18;15.0;9.0
12/02/2021;40;6.5;;1;16.0;8.0
13/02/2021;40;4.8;;1.5;16.0;9.0
14/02/2021;39;7.8;;1.15;17.0;3.0
15/02/2021;37;8.3;;3.75;15.0;4.0
16/02/2021;36;8.4;;2.3;19.0;8.0
17/02/2021;36;7.7;;2.4;20.0;4.0
18/02/2021;36;8.3;;2.5;17.0;3.0
19/02/2021;36;8.1;;2.6;20.0;3.0
20/02/2021;37;6.9;;2.9;16.0;4.0
21/02/2021;37;0;6.5;3.5;12.0;9.0
22/02/2021;37;9;;0.05;16.0;4.0
23/02/2021;37;8.9;;3.05;16.0;2.0
24/02/2021;37;5.5;;2.2;15.0;4.0
25/02/2021;36;0.2;;2.5;15.0;8.0
26/02/2021;35;1.4;;1.45;15.0;9.0
27/02/2021;35;0;;2.2;15.0;9.0
28/02/2021;35;5.9;6;1.05;12.0;9.0
01/03/2021;36;0.9;;2.4;16.0;8.0
02/03/2021;36;2.8;;1;18.0;8.0
03/03/2021;36;0;;2.1;17.0;7.0
04/03/2021;36;3;;2.05;15.0;7.0
05/03/2021;35;0.8;1.9;2.85;12.0;9.0
06/03/2021;35;0;1;0.4;12.0;8.0
07/03/2021;36;1.3;3.2;0.1;14.0;8.0
08/03/2021;36;5.4;;0.6;14.0;8.0
09/03/2021;35;4.1;;1.9;15.0;7.0
10/03/2021;36;7.5;;0;17.0;4.0
11/03/2021;35;8.5;;2.3;19.0;4.0
12/03/2021;35;8.8;;3.25;17.0;5.0
13/03/2021;34;8.6;;3.15;20.0;4.0
14/03/2021;34;8.7;;3.65;20.0;4.0
15/03/2021;31;7.8;;3.25;20.0;5.0
16/03/2021;31;8.4;;4;20.0;8.0
17/03/2021;31;8.5;;3.8;20.0;5.0
18/03/2021;30;8.9;;4.1;20.0;5.0
19/03/2021;30;7;;4.6;14.0;4.0
20/03/2021;30;7.2;;2.7;14.0;4.0
21/03/2021;29;9.1;;3.8;15.0;0.0
22/03/2021;29;9.1;;3.55;18.0;1.0
23/03/2021;28;8.4;;5.2;20.0;3.0
24/03/2021;28;8.4;;4.5;22.0;5.0
25/03/2021;28;7.3;;4;23.0;6.0
26/03/2021;28;3.8;;3.4;23.0;6.0
27/03/2021;28;4.9;;3.4;22.0;6.0
28/03/2021;27;6;;4.75;17.0;10.0
29/03/2021;27;1;;4.75;22.0;13.0
30/03/2021;26;0;;4.7;23.0;10.0
31/03/2021;25;5.7;;4.9;22.0;12.0
01/04/2021;26;8.9;;6.15;22.0;14.0
02/04/2021;25;7.1;;4.85;24.0;12.0
03/04/2021;24;8.4;;3.9;19.0;10.0
04/04/2021;24;6;;3.45;22.0;7.0
05/04/2021;23;9.2;;3.9;20.0;10.0
06/04/2021;23;7.6;;4.65;24.0;9.0
07/04/2021;22;9.2;;5.15;23.0;9.0
08/04/2021;22;4.7;;3.5;15.0;13.0
09/04/2021;22;7.6;;4.95;22.0;12.0
10/04/2021;22;9;;4.9;20.0;10.0
11/04/2021;22;6.3;;4.7;19.0;7.0
12/04/2021;21;6.5;;3.6;20.0;7.0
13/04/2021;21;8.1;;4.6;20.0;9.0
14/04/2021;21;0;;5.9;15.0;8.0
15/04/2021;21;0;1.6;2.1;16.0;12.0
16/04/2021;20;4.9;11.2;1.6;18.0;12.0
17/04/2021;22;9.1;;4.45;18.0;11.0
18/04/2021;21;7.1;;5.25;20.0;10.0
19/04/2021;19;6.5;;4.4;22.0;8.0
20/04/2021;17;8.7;;5.1;20.0;9.0
21/04/2021;17;3.9;1.6;4.5;23.0;8.0
22/04/2021;17;7.2;;4.75;21.0;9.0
23/04/2021;17;7.8;;4;20.0;12.0
24/04/2021;17;0;1.9;5.65;15.0;13.0
25/04/2021;25;0;1.5;0.45;15.0;13.0
26/04/2021;25;1.2;0.6;0.15;19.0;11.0
27/04/2021;25;2.6;13.8;2.9;17.0;11.0
28/04/2021;27;7.1;;1.3;19.0;11.0
29/04/2021;21;5.9;;2.8;17.0;12.0
30/04/2021;20;2.7;0.3;4.7;17.0;8.0
01/05/2021;18;10.9;;2.8;17.0;7.0
02/05/2021;17;9.1;;6.4;20.0;6.0
03/05/2021;16;2.1;;5.75;19.0;12.0
04/05/2021;15;9.2;;3.55;23.0;9.0
05/05/2021;15;7.2;;5.25;27.0;11.0
06/05/2021;15;10.3;;5.2;28.0;12.0
07/05/2021;14;10.7;;6.85;29.0;12.0
08/05/2021;13;7.2;;6.2;27.0;12.0
09/05/2021;12;4.4;;7.5;22.0;16.0
10/05/2021;11;5.2;;3.8;18.0;12.0
11/05/2021;9;11.3;;4.45;19.0;8.0
12/05/2021;8;11.4;;5.15;22.0;8.0
13/05/2021;7;11.4;;7.15;22.0;11.0
14/05/2021;7;10.8;;6.35;24.0;10.0
15/05/2021;6;11.9;;7.4;30.0;11.0
16/05/2021;6;11.7;;7.75;29.0;15.0
17/05/2021;6;8.7;;8.4;29.0;16.0
18/05/2021;4;10.1;;7.25;29.0;15.0
19/05/2021;4;11;;7.75;31.0;14.0
20/05/2021;3;9.5;;7.65;24.0;17.0
21/05/2021;3;9.9;;7.4;30.0;15.0
22/05/2021;3;7.2;;7.2;27.0;14.0
23/05/2021;1;2.7;0.4;8.3;22.0;16.0
24/05/2021;0;10.7;;5.05;25.0;8.0
25/05/2021;-1;10.1;;8.35;27.0;12.0
26/05/2021;-1;5.8;0.7;8.45;25.0;16.0
27/05/2021;-1;0;;7.1;20.0;16.0
28/05/2021;-1;11;;1.35;24.0;14.0
29/05/2021;-1;10.8;;8.8;28.0;13.0
30/05/2021;-4;1;;6.7;30.0;15.0
31/05/2021;-4;5;;6.6;29.0;16.0
01/06/2021;-4;8.6;;6.75;24.0;15.0
02/06/2021;-5;12;;7.15;27.0;12.0
03/06/2021;-6;9.9;;7.3;28.0;13.0
04/06/2021;-7;4.7;;7.7;26.0;17.0
05/06/2021;-7;1.2;1.3;5.1;24.0;18.0
06/06/2021;-7;11.8;;1.3;30.0;13.0
07/06/2021;-7;12.4;;8.05;31.0;16.0
08/06/2021;-8;11.7;;10.1;32.0;16.0
09/06/2021;-8;10.6;;9.45;32.0;16.0
10/06/2021;-8;9.7;;10.3;34.0;15.0
11/06/2021;-8;9.8;;10.15;32.0;16.0
12/06/2021;-9;7.2;;9.35;28.0;16.0
13/06/2021;-9;10.5;;8.65;30.0;17.0
14/06/2021;-9;9.4;;10.45;33.0;17.0
15/06/2021;-9;2.6;;7.7;31.0;20.0
16/06/2021;-9;5.1;;8.1;29.0;18.0
17/06/2021;-10;1.4;;4.7;27.0;18.0
18/06/2021;-10;5.5;;6.6;24.0;17.0
19/06/2021;-11;5.6;;6.7;21.0;13.0
20/06/2021;-11;7.6;;6.3;25.0;14.0
21/06/2021;-11;10.2;;8;24.0;18.0
22/06/2021;-11;8.6;;8.2;28.0;15.0
23/06/2021;-12;10.3;;7.6;29.0;15.0
24/06/2021;-12;9.5;;7.6;22.0;14.0
25/06/2021;-13;9.8;;8.9;27.0;17.0
26/06/2021;-13;10;;8.15;32.0;18.0
27/06/2021;-13;9.7;;9.7;30.0;17.0
28/06/2021;-13;10.9;;10.1;29.0;17.0
29/06/2021;-14;10.9;;9.75;32.0;13.0
30/06/2021;-14;10.9;;8.8;33.0;16.0
01/07/2021;-14;6.8;0.0;8.2;33.0;17.0
02/07/2021;-14;10.1;;10.1;35.0;19.0
03/07/2021;-14;12.8;;10;34.0;15.0
04/07/2021;-14;11.4;;4.6;33.0;20.0
05/07/2021;-15;12;;9.1;35.0;18.0
06/07/2021;-15;11.3;;10.1;32.0;20.0
07/07/2021;-15;9.4;;9.8;30.0;20.0
08/07/2021;-15;12.3;;10.3;31.0;15.0
09/07/2021;-16;8.7;;8.6;30.0;21.0
10/07/2021;-16;3.2;;10.75;33.0;22.0
11/07/2021;-16;0;;8.85;38.0;23.0
12/07/2021;-16;7.7;;7;32.0;24.0
13/07/2021;-16;12;;13.2;31.0;17.0
14/07/2021;-16;10.4;;7.65;30.0;17.0
15/07/2021;-17;9.2;;9.35;29.0;20.0
16/07/2021;-17;10.1;;10.7;31.0;20.0
17/07/2021;-16;12;;10.3;37.0;20.0
18/07/2021;-16;10.3;;10.3;34.0;20.0
19/07/2021;-16;10.7;;11;34.0;20.0
20/07/2021;-16;10.7;;9.1;32.0;17.0
21/07/2021;-16;11.1;;8.6;32.0;16.0
22/07/2021;-17;7.6;;10.4;36.0;16.0
23/07/2021;-17;3.1;;10.6;38.0;17.0
24/07/2021;-17;9.6;;10.25;35.0;21.0
25/07/2021;-19;9.1;;10;32.0;17.0
26/07/2021;-19;9.1;;10.15;32.0;21.0
27/07/2021;-19;9.7;;8.2;31.0;21.0
28/07/2021;-19;8.7;;8.65;34.0;20.0
29/07/2021;-19;8.5;;9.8;34.0;22.0
30/07/2021;-19;9.9;;8.55;36.0;20.0
31/07/2021;-20;9.8;;10.8;28.0;20.0
01/08/2021;-20;10.3;0.0;10.1;29.0;15.0
02/08/2021;-21;5.1;;8.1;31.0;15.0
03/08/2021;-21;7.9;;5.65;32.0;19.0
04/08/2021;-21;10.7;;7.65;33.0;19.0
05/08/2021;-22;10.7;;9.2;35.0;19.0
06/08/2021;-22;11.2;;9.15;32.0;19.0
07/08/2021;-22;8.8;;9.05;35.0;19.0
08/08/2021;-22;11.1;;10.2;33.0;16.0
09/08/2021;-22;7.4;;8.1;30.0;20.0
10/08/2021;-23;3.9;;7.55;32.0;22.0
11/08/2021;-23;5.2;;6.1;35.0;22.0
12/08/2021;-23;7.9;;7.25;37.0;20.0
13/08/2021;-24;9.5;;11.8;38.0;25.0
14/08/2021;-24;8.2;;10.15;42.0;22.0
15/08/2021;-24;8.2;;10.25;43.0;23.0
16/08/2021;-24;9.5;;10.75;41.0;23.0
17/08/2021;-24;10.1;;11.4;33.0;19.0
18/08/2021;-24;9.5;;6;32.0;22.0
19/08/2021;-24;9.8;;8;32.0;20.0
20/08/2021;-24;10.2;;7.6;33.0;22.0
21/08/2021;-24;9;;7.8;35.0;19.0
22/08/2021;-24;6.1;;6.8;34.0;20.0
23/08/2021;-25;7.8;;5.6;33.0;20.0
24/08/2021;-25;5.7;;6.65;32.0;21.0
25/08/2021;-25;8.2;;6.95;31.0;20.0
26/08/2021;-25;10.1;;6.95;32.0;19.0
27/08/2021;-25;9.2;;7.45;35.0;19.0
28/08/2021;-25;10.2;;7.45;31.0;16.0
29/08/2021;-25;10.3;;7.45;29.0;17.0
30/08/2021;-25;10.4;;6.4;32.0;16.0
31/08/2021;-25;6;;7.45;30.0;17.0
01/09/2021;-3;5.4;72.8;6.55;31.0;20.0
02/09/2021;6;10;;47.4;28.0;17.0
03/09/2021;6;9.7;;4.85;30.0;16.0
04/09/2021;8;10;;6;32.0;17.0
05/09/2021;14;9.9;;7.45;30.0;20.0
06/09/2021;18;2.7;;8.1;31.0;13.0
07/09/2021;18;8.7;;7.55;34.0;23.0
08/09/2021;14;9.9;;8.1;28.0;18.0
09/09/2021;11;9.1;;6.5;26.0;18.0
10/09/2021;11;9.7;;4.6;30.0;18.0
11/09/2021;10;9.5;;5.6;32.0;16.0
12/09/2021;7;7;;7.2;32.0;16.0
13/09/2021;3;0;8.2;7.7;27.0;16.0
14/09/2021;16;1.5;0.1;1.1;25.0;19.0
15/09/2021;20;2;7.9;1.45;24.0;18.0
16/09/2021;21;9.3;;3.35;26.0;17.0
17/09/2021;17;8.8;;12.4;28.0;16.0
18/09/2021;12;8.9;;-4.5;28.0;16.0
19/09/2021;7;8.5;;6.3;30.0;14.0
20/09/2021;6;8.7;0.2;4.95;30.0;17.0
21/09/2021;3;5.2;;5.25;26.0;16.0
22/09/2021;3;5.6;0.7;4;26.0;16.0
23/09/2021;2;7.9;0.1;4.3;26.0;19.0
24/09/2021;1;1.1;;6.25;24.0;20.0
25/09/2021;1;8.8;;1.15;24.0;17.0
26/09/2021;-1;8.3;;4.2;28.0;17.0
27/09/2021;-1;8.5;;4.95;29.0;14.0
28/09/2021;-1;8.5;;4.75;28.0;13.0
29/09/2021;-1;8.7;;4.8;30.0;14.0
30/09/2021;-2;8.4;;3.7;27.0;18.0
01/10/2021;-2;7.9;;5.9;28.0;15.0
02/10/2021;-2;8.9;;4.3;29.0;16.0
03/10/2021;-5;4.4;5.5;4.3;23.0;12.0
04/10/2021;-5;5.4;;2.25;20.0;11.0
05/10/2021;-5;7.4;;4.35;24.0;9.0
06/10/2021;-5;9;;1.35;28.0;9.0
07/10/2021;-5;9.1;;4.75;26.0;15.0
08/10/2021;-5;9.2;;4.25;28.0;12.0
09/10/2021;-5;9;;4.2;25.0;12.0
10/10/2021;-5;8.7;;4.65;24.0;18.0
11/10/2021;-6;8.3;;4.2;24.0;17.0
12/10/2021;-6;6.1;;6.05;25.0;17.0
13/10/2021;-8;7.5;;3.9;27.0;12.0
14/10/2021;-10;9;;3.45;23.0;17.0
15/10/2021;-10;9;;4.85;27.0;15.0
16/10/2021;-10;7.6;;3.95;27.0;11.0
17/10/2021;-11;7.5;;4.55;26.0;12.0
18/10/2021;-11;7.5;;3.7;27.0;14.0
19/10/2021;-12;9;;3.95;24.0;18.0
20/10/2021;-12;8.4;;4.55;26.0;17.0
21/10/2021;-12;8.4;;4.35;24.0;17.0
22/10/2021;-13;9;;3.4;21.0;11.0
23/10/2021;-13;7.9;;2.9;22.0;11.0
